state_name,parlimentary_constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,votes_secured
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,GEORGE BANGARI,VCK,313.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,B. JAYA VENU GOPAL,PPOI,203.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,V.V. LAKSHMI NARAYANA,JnP,46959.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,ANMISH VARMA,IND,250.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,R. UDAYA GOWRI,IND,115.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,KOTHAPALLI GEETHA,IND,145.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,GAMPALA SOMASUNDARAM,IND,113.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,GANNU MALLAYYA,IND,135.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,DURGAPRASAD. GUNTU,IND,250.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,PULAPAKA RAJA SEKHAR,IND,258.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,DAGGUBATI PURANDESWARI,BJP,3984.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,PEDADA. RAMANIKUMARI,INC,1943.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,BHARAT MATHUKUMILLI,TDP,44388.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,M V V SATYANARAYANA,YSRCP,40712.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GEORGE BANGARI,VCK,257.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,B. JAYA VENU GOPAL,PPOI,161.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,V.V. LAKSHMI NARAYANA,JnP,34598.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,ANMISH VARMA,IND,212.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,R. UDAYA GOWRI,IND,72.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,KOTHAPALLI GEETHA,IND,107.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GAMPALA SOMASUNDARAM,IND,114.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GANNU MALLAYYA,IND,90.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,DURGAPRASAD. GUNTU,IND,192.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,PULAPAKA RAJA SEKHAR,IND,172.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,DAGGUBATI PURANDESWARI,BJP,8549.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,PEDADA. RAMANIKUMARI,INC,2465.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,BHARAT MATHUKUMILLI,TDP,58651.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,M V V SATYANARAYANA,YSRCP,57349.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GEORGE BANGARI,VCK,304.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,B. JAYA VENU GOPAL,PPOI,194.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,V.V. LAKSHMI NARAYANA,JnP,46070.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,ANMISH VARMA,IND,267.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,R. UDAYA GOWRI,IND,116.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,KOTHAPALLI GEETHA,IND,118.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GAMPALA SOMASUNDARAM,IND,119.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GANNU MALLAYYA,IND,146.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,DURGAPRASAD. GUNTU,IND,197.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,PULAPAKA RAJA SEKHAR,IND,215.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,DAGGUBATI PURANDESWARI,BJP,4735.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,PEDADA. RAMANIKUMARI,INC,1981.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,BHARAT MATHUKUMILLI,TDP,50560.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,M V V SATYANARAYANA,YSRCP,42225.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GEORGE BANGARI,VCK,458.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,B. JAYA VENU GOPAL,PPOI,188.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,V.V. LAKSHMI NARAYANA,JnP,35286.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,ANMISH VARMA,IND,213.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,R. UDAYA GOWRI,IND,97.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,KOTHAPALLI GEETHA,IND,96.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GAMPALA SOMASUNDARAM,IND,111.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GANNU MALLAYYA,IND,128.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,DURGAPRASAD. GUNTU,IND,217.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,PULAPAKA RAJA SEKHAR,IND,228.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,DAGGUBATI PURANDESWARI,BJP,4690.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,PEDADA. RAMANIKUMARI,INC,2409.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,BHARAT MATHUKUMILLI,TDP,55710.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,M V V SATYANARAYANA,YSRCP,67487.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GEORGE BANGARI,VCK,389.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,B. JAYA VENU GOPAL,PPOI,341.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,V.V. LAKSHMI NARAYANA,JnP,68567.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,ANMISH VARMA,IND,365.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,R. UDAYA GOWRI,IND,408.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,KOTHAPALLI GEETHA,IND,192.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GAMPALA SOMASUNDARAM,IND,168.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GANNU MALLAYYA,IND,199.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,DURGAPRASAD. GUNTU,IND,573.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,PULAPAKA RAJA SEKHAR,IND,335.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,ADARI ANAND KUMAR,TDP,72492.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1554.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Dr.Beesetti Venkata Satyavathi,YSRCP,87900.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Ruthala Srirama Murthy,INC,1101.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,P.S.AJAY KUMAR,CPI(ML)(L),355.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,K B SWAROOP,JAJGP,179.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Chintala Partha Sarathi,JnP,6379.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Taadi Veera Jagadeeshwari,PPOI,195.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Vadlamuri Krishna Swaroop,DABAP,436.0
Andhra Pradesh,Anakapalli,Chodavaram,5938,Appala Naidu Tummagunta,IND,482.0
Andhra Pradesh,Anakapalli,Madugula,5478,ADARI ANAND KUMAR,TDP,64309.0
Andhra Pradesh,Anakapalli,Madugula,5478,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1676.0
Andhra Pradesh,Anakapalli,Madugula,5478,Dr.Beesetti Venkata Satyavathi,YSRCP,77967.0
Andhra Pradesh,Anakapalli,Madugula,5478,Ruthala Srirama Murthy,INC,1341.0
Andhra Pradesh,Anakapalli,Madugula,5478,P.S.AJAY KUMAR,CPI(ML)(L),311.0
Andhra Pradesh,Anakapalli,Madugula,5478,K B SWAROOP,JAJGP,170.0
Andhra Pradesh,Anakapalli,Madugula,5478,Chintala Partha Sarathi,JnP,4469.0
Andhra Pradesh,Anakapalli,Madugula,5478,Taadi Veera Jagadeeshwari,PPOI,224.0
Andhra Pradesh,Anakapalli,Madugula,5478,Vadlamuri Krishna Swaroop,DABAP,603.0
Andhra Pradesh,Anakapalli,Madugula,5478,Appala Naidu Tummagunta,IND,554.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,ADARI ANAND KUMAR,TDP,64735.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1916.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Dr.Beesetti Venkata Satyavathi,YSRCP,72607.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Ruthala Srirama Murthy,INC,1376.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,P.S.AJAY KUMAR,CPI(ML)(L),370.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,K B SWAROOP,JAJGP,200.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Chintala Partha Sarathi,JnP,13842.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Taadi Veera Jagadeeshwari,PPOI,244.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Vadlamuri Krishna Swaroop,DABAP,475.0
Andhra Pradesh,Anakapalli,Anakapalle,3237,Appala Naidu Tummagunta,IND,332.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,ADARI ANAND KUMAR,TDP,79499.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,2972.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Dr.Beesetti Venkata Satyavathi,YSRCP,86961.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Ruthala Srirama Murthy,INC,2231.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,P.S.AJAY KUMAR,CPI(ML)(L),411.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,K B SWAROOP,JAJGP,230.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Chintala Partha Sarathi,JnP,22540.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Taadi Veera Jagadeeshwari,PPOI,338.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Vadlamuri Krishna Swaroop,DABAP,706.0
Andhra Pradesh,Anakapalli,Pendurthi,4730,Appala Naidu Tummagunta,IND,479.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,ADARI ANAND KUMAR,TDP,74400.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1485.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Dr.Beesetti Venkata Satyavathi,YSRCP,71183.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Ruthala Srirama Murthy,INC,1110.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,P.S.AJAY KUMAR,CPI(ML)(L),348.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,K B SWAROOP,JAJGP,259.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Chintala Partha Sarathi,JnP,14023.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Taadi Veera Jagadeeshwari,PPOI,244.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Vadlamuri Krishna Swaroop,DABAP,745.0
Andhra Pradesh,Anakapalli,Yelamanchili,3495,Appala Naidu Tummagunta,IND,508.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,ADARI ANAND KUMAR,TDP,70888.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1575.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Dr.Beesetti Venkata Satyavathi,YSRCP,97899.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Ruthala Srirama Murthy,INC,1691.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,P.S.AJAY KUMAR,CPI(ML)(L),623.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,K B SWAROOP,JAJGP,394.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Chintala Partha Sarathi,JnP,15792.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Taadi Veera Jagadeeshwari,PPOI,358.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Vadlamuri Krishna Swaroop,DABAP,979.0
Andhra Pradesh,Anakapalli,Payakaraopet (SC),5867,Appala Naidu Tummagunta,IND,734.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,ADARI ANAND KUMAR,TDP,69058.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1710.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Dr.Beesetti Venkata Satyavathi,YSRCP,88693.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Ruthala Srirama Murthy,INC,1222.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,P.S.AJAY KUMAR,CPI(ML)(L),290.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,K B SWAROOP,JAJGP,183.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Chintala Partha Sarathi,JnP,5081.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Taadi Veera Jagadeeshwari,PPOI,198.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Vadlamuri Krishna Swaroop,DABAP,499.0
Andhra Pradesh,Anakapalli,Narsipatnam,6132,Appala Naidu Tummagunta,IND,671.0
Andhra Pradesh,Kakinada,Tuni,2927,CHALAMALASETTY SUNIL,TDP,70857.0
Andhra Pradesh,Kakinada,Tuni,2927,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1538.0
Andhra Pradesh,Kakinada,Tuni,2927,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1086.0
Andhra Pradesh,Kakinada,Tuni,2927,VANGA GEETHAVISWANATH,YSRCP,89719.0
Andhra Pradesh,Kakinada,Tuni,2927,APPALAKONDA VANGALAPUDI,MPP,490.0
Andhra Pradesh,Kakinada,Tuni,2927,B. GEETHA,PRSHP,283.0
Andhra Pradesh,Kakinada,Tuni,2927,GODUGU SATYANARAYANA,CPI(ML)(L),172.0
Andhra Pradesh,Kakinada,Tuni,2927,JYOTHULA VENKATESWARA RAO,JnP,7356.0
Andhra Pradesh,Kakinada,Tuni,2927,DONAM NEELAKANTAM,AINPP,106.0
Andhra Pradesh,Kakinada,Tuni,2927,PEDDIMSETTI. VENKATESWARARAO,JAJGP,116.0
Andhra Pradesh,Kakinada,Tuni,2927,VASAMSETTY VENKATARAMANA,AIFB,178.0
Andhra Pradesh,Kakinada,Tuni,2927,SATHI VEERALAKSHMI,PPOI,220.0
Andhra Pradesh,Kakinada,Tuni,2927,ANKADI SATHIBABU,IND,219.0
Andhra Pradesh,Kakinada,Tuni,2927,KAKILETI RAVINDRA,IND,678.0
Andhra Pradesh,Kakinada,Tuni,2927,MEDISETTI VIJAYA KUMAR,IND,383.0
Andhra Pradesh,Kakinada,Prathipadu,2105,CHALAMALASETTY SUNIL,TDP,73199.0
Andhra Pradesh,Kakinada,Prathipadu,2105,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,958.0
Andhra Pradesh,Kakinada,Prathipadu,2105,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,988.0
Andhra Pradesh,Kakinada,Prathipadu,2105,VANGA GEETHAVISWANATH,YSRCP,76627.0
Andhra Pradesh,Kakinada,Prathipadu,2105,APPALAKONDA VANGALAPUDI,MPP,580.0
Andhra Pradesh,Kakinada,Prathipadu,2105,B. GEETHA,PRSHP,258.0
Andhra Pradesh,Kakinada,Prathipadu,2105,GODUGU SATYANARAYANA,CPI(ML)(L),341.0
Andhra Pradesh,Kakinada,Prathipadu,2105,JYOTHULA VENKATESWARA RAO,JnP,7357.0
Andhra Pradesh,Kakinada,Prathipadu,2105,DONAM NEELAKANTAM,AINPP,227.0
Andhra Pradesh,Kakinada,Prathipadu,2105,PEDDIMSETTI. VENKATESWARARAO,JAJGP,118.0
Andhra Pradesh,Kakinada,Prathipadu,2105,VASAMSETTY VENKATARAMANA,AIFB,170.0
Andhra Pradesh,Kakinada,Prathipadu,2105,SATHI VEERALAKSHMI,PPOI,194.0
Andhra Pradesh,Kakinada,Prathipadu,2105,ANKADI SATHIBABU,IND,321.0
Andhra Pradesh,Kakinada,Prathipadu,2105,KAKILETI RAVINDRA,IND,518.0
Andhra Pradesh,Kakinada,Prathipadu,2105,MEDISETTI VIJAYA KUMAR,IND,277.0
Andhra Pradesh,Kakinada,Pithapuram,2595,CHALAMALASETTY SUNIL,TDP,72799.0
Andhra Pradesh,Kakinada,Pithapuram,2595,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,909.0
Andhra Pradesh,Kakinada,Pithapuram,2595,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1047.0
Andhra Pradesh,Kakinada,Pithapuram,2595,VANGA GEETHAVISWANATH,YSRCP,84283.0
Andhra Pradesh,Kakinada,Pithapuram,2595,APPALAKONDA VANGALAPUDI,MPP,449.0
Andhra Pradesh,Kakinada,Pithapuram,2595,B. GEETHA,PRSHP,272.0
Andhra Pradesh,Kakinada,Pithapuram,2595,GODUGU SATYANARAYANA,CPI(ML)(L),362.0
Andhra Pradesh,Kakinada,Pithapuram,2595,JYOTHULA VENKATESWARA RAO,JnP,21883.0
Andhra Pradesh,Kakinada,Pithapuram,2595,DONAM NEELAKANTAM,AINPP,150.0
Andhra Pradesh,Kakinada,Pithapuram,2595,PEDDIMSETTI. VENKATESWARARAO,JAJGP,149.0
Andhra Pradesh,Kakinada,Pithapuram,2595,VASAMSETTY VENKATARAMANA,AIFB,182.0
Andhra Pradesh,Kakinada,Pithapuram,2595,SATHI VEERALAKSHMI,PPOI,180.0
Andhra Pradesh,Kakinada,Pithapuram,2595,ANKADI SATHIBABU,IND,180.0
Andhra Pradesh,Kakinada,Pithapuram,2595,KAKILETI RAVINDRA,IND,446.0
Andhra Pradesh,Kakinada,Pithapuram,2595,MEDISETTI VIJAYA KUMAR,IND,292.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,CHALAMALASETTY SUNIL,TDP,70623.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1172.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,2278.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,VANGA GEETHAVISWANATH,YSRCP,71390.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,APPALAKONDA VANGALAPUDI,MPP,315.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,B. GEETHA,PRSHP,220.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,GODUGU SATYANARAYANA,CPI(ML)(L),170.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,JYOTHULA VENKATESWARA RAO,JnP,35426.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,DONAM NEELAKANTAM,AINPP,154.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,PEDDIMSETTI. VENKATESWARARAO,JAJGP,85.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,VASAMSETTY VENKATARAMANA,AIFB,90.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,SATHI VEERALAKSHMI,PPOI,97.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,ANKADI SATHIBABU,IND,91.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,KAKILETI RAVINDRA,IND,349.0
Andhra Pradesh,Kakinada,Kakinada Rural,1779,MEDISETTI VIJAYA KUMAR,IND,205.0
Andhra Pradesh,Kakinada,Peddapuram,2292,CHALAMALASETTY SUNIL,TDP,72594.0
Andhra Pradesh,Kakinada,Peddapuram,2292,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1091.0
Andhra Pradesh,Kakinada,Peddapuram,2292,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1011.0
Andhra Pradesh,Kakinada,Peddapuram,2292,VANGA GEETHAVISWANATH,YSRCP,61009.0
Andhra Pradesh,Kakinada,Peddapuram,2292,APPALAKONDA VANGALAPUDI,MPP,378.0
Andhra Pradesh,Kakinada,Peddapuram,2292,B. GEETHA,PRSHP,233.0
Andhra Pradesh,Kakinada,Peddapuram,2292,GODUGU SATYANARAYANA,CPI(ML)(L),334.0
Andhra Pradesh,Kakinada,Peddapuram,2292,JYOTHULA VENKATESWARA RAO,JnP,23748.0
Andhra Pradesh,Kakinada,Peddapuram,2292,DONAM NEELAKANTAM,AINPP,133.0
Andhra Pradesh,Kakinada,Peddapuram,2292,PEDDIMSETTI. VENKATESWARARAO,JAJGP,162.0
Andhra Pradesh,Kakinada,Peddapuram,2292,VASAMSETTY VENKATARAMANA,AIFB,167.0
Andhra Pradesh,Kakinada,Peddapuram,2292,SATHI VEERALAKSHMI,PPOI,179.0
Andhra Pradesh,Kakinada,Peddapuram,2292,ANKADI SATHIBABU,IND,184.0
Andhra Pradesh,Kakinada,Peddapuram,2292,KAKILETI RAVINDRA,IND,448.0
Andhra Pradesh,Kakinada,Peddapuram,2292,MEDISETTI VIJAYA KUMAR,IND,290.0
Andhra Pradesh,Kakinada,Kakinada City,1793,CHALAMALASETTY SUNIL,TDP,70511.0
Andhra Pradesh,Kakinada,Kakinada City,1793,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1522.0
Andhra Pradesh,Kakinada,Kakinada City,1793,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,2290.0
Andhra Pradesh,Kakinada,Kakinada City,1793,VANGA GEETHAVISWANATH,YSRCP,67133.0
Andhra Pradesh,Kakinada,Kakinada City,1793,APPALAKONDA VANGALAPUDI,MPP,296.0
Andhra Pradesh,Kakinada,Kakinada City,1793,B. GEETHA,PRSHP,222.0
Andhra Pradesh,Kakinada,Kakinada City,1793,GODUGU SATYANARAYANA,CPI(ML)(L),165.0
Andhra Pradesh,Kakinada,Kakinada City,1793,JYOTHULA VENKATESWARA RAO,JnP,25818.0
Andhra Pradesh,Kakinada,Kakinada City,1793,DONAM NEELAKANTAM,AINPP,110.0
Andhra Pradesh,Kakinada,Kakinada City,1793,PEDDIMSETTI. VENKATESWARARAO,JAJGP,88.0
Andhra Pradesh,Kakinada,Kakinada City,1793,VASAMSETTY VENKATARAMANA,AIFB,99.0
Andhra Pradesh,Kakinada,Kakinada City,1793,SATHI VEERALAKSHMI,PPOI,103.0
Andhra Pradesh,Kakinada,Kakinada City,1793,ANKADI SATHIBABU,IND,159.0
Andhra Pradesh,Kakinada,Kakinada City,1793,KAKILETI RAVINDRA,IND,282.0
Andhra Pradesh,Kakinada,Kakinada City,1793,MEDISETTI VIJAYA KUMAR,IND,190.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,CHALAMALASETTY SUNIL,TDP,77778.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1411.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,756.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,VANGA GEETHAVISWANATH,YSRCP,84494.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,APPALAKONDA VANGALAPUDI,MPP,489.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,B. GEETHA,PRSHP,199.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,GODUGU SATYANARAYANA,CPI(ML)(L),179.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,JYOTHULA VENKATESWARA RAO,JnP,10536.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,DONAM NEELAKANTAM,AINPP,100.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,PEDDIMSETTI. VENKATESWARARAO,JAJGP,94.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,VASAMSETTY VENKATARAMANA,AIFB,126.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,SATHI VEERALAKSHMI,PPOI,144.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,ANKADI SATHIBABU,IND,227.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,KAKILETI RAVINDRA,IND,604.0
Andhra Pradesh,Kakinada,Jaggampeta,3626,MEDISETTI VIJAYA KUMAR,IND,414.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,AYYAJI VEMA MANEPALLI,BJP,1323.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,GANTI HARISH MADHUR (BALAYOGI),TDP,63636.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,CHINTA ANURADHA,YSRCP,74568.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,JANGA GOUTHAM,INC,966.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,CHELLE RAJANI,JAJGP,117.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),103.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,MURALIKRISHNA KANDERI,IPBP,172.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,MORTHA SIVA RAMA KRISHNA,PPOI,290.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,D M R SEKHAR,JnP,25155.0
Andhra Pradesh,Amalapuram ,Ramachandrapuram,2014,REVU SUDHAKAR,IND,316.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,AYYAJI VEMA MANEPALLI,BJP,1495.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,GANTI HARISH MADHUR (BALAYOGI),TDP,76606.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,CHINTA ANURADHA,YSRCP,78430.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,JANGA GOUTHAM,INC,1391.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,CHELLE RAJANI,JAJGP,229.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),270.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,MURALIKRISHNA KANDERI,IPBP,469.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,MORTHA SIVA RAMA KRISHNA,PPOI,282.0
Andhra Pradesh,Amalapuram ,Mummidivaram,2858,D M R SEKHAR,JnP,29787.0
