state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name,sex,age,category,party_name,party_symbol,general_votes,postal_votes,secured_votes,percentage_votes_polled,total_voters
Maharashtra,22,Buldhana,3 HARSHWARDHAN SAPKAL,MALE,51.0,GENERAL,INC,Hand,30810,506.0,31316,17.47564147,306272.0
Maharashtra,22,Buldhana,4 YOGENDRA RAJENDRA GODE,MALE,51.0,GENERAL,IND,Spanner,29671,272.0,29943,16.70944988,306272.0
Maharashtra,22,Buldhana,5 MOHD. SAJJAD ABDUL KHALIK,MALE,50.0,GENERAL,AIMIM,Kite,3762,30.0,3792,2.116095046,306272.0
Maharashtra,22,Buldhana,6 ABDUL RAJJAK ABDUL SATTAR,MALE,56.0,GENERAL,BSP,Elephant,2909,5.0,2914,1.62613422,306272.0
Maharashtra,22,Buldhana,8 VIJAY RAMKRUSHNA KALE,MALE,49.0,GENERAL,IND,Air Conditioner,647,3.0,650,0.362727263,306272.0
Maharashtra,23,Chikhli,1 SHWETA VIDYADHAR MAHALE,FEMALE,36.0,GENERAL,BJP,Lotus,92760,755.0,93515,48.15842869,295018.0
Maharashtra,23,Chikhli,2 BONDRE RAHUL SIDDHAVINAYAK,MALE,49.0,GENERAL,INC,Hand,86072,633.0,86705,44.6514095,295018.0
Maharashtra,23,Chikhli,3 ASHOK SHIVSINGH SURADKAR,MALE,55.0,GENERAL,VBA,Gas Cylinder,9605,56.0,9661,4.975229424,295018.0
Maharashtra,23,Chikhli,4 PARVEEN BI SAYYED HARUN,FEMALE,45.0,GENERAL,BSP,Elephant,1105,4.0,1109,0.571113697,295018.0
Maharashtra,23,Chikhli,6 DEVANAND PANDURANG GAWAI,MALE,49.0,SC,IND,Auto- Rickshaw,550,1.0,551,0.283754416,295018.0
Maharashtra,23,Chikhli,7 RAJENDRA VISHVANATH JAWANJAL,MALE,45.0,GENERAL,IND,Cup & Saucer,506,1.0,507,0.261095261,295018.0
Maharashtra,23,Chikhli,8 ABDUL SALIM ABDUL NOORMOHAMMAD MEMAN,MALE,50.0,GENERAL,IND,Almirah,415,0.0,415,0.213717028,295018.0
Maharashtra,23,Chikhli,9 DADARAO SHRIRAM PADGHAN,MALE,42.0,GENERAL,IND,Spanner,274,0.0,274,0.141104737,295018.0
Maharashtra,23,Chikhli,10 IMRAN KHAN UMAR KHAN,MALE,35.0,GENERAL,IND,Bat,226,0.0,226,0.116385659,295018.0
Maharashtra,23,Chikhli,11 DAGDUBA SHANKAR SALVE,MALE,55.0,SC,IND,Tractor Chalata Kissan,184,0.0,184,0.094756466,295018.0
Maharashtra,24,Sindkhed Raja,1 DR. RAJENDRA BHASKARRAO SHINGANE,MALE,58.0,GENERAL,NCP,Clock,80808,893.0,81701,40.58366242,312571.0
Maharashtra,24,Sindkhed Raja,2 Khedekar Dr.Shashikant Narsingrao,MALE,62.0,GENERAL,SHS,Bow and Arrow,72011,752.0,72763,36.14385416,312571.0
Maharashtra,24,Sindkhed Raja,3 SAVITA SHIVAJI MUNDHE,FEMALE,42.0,GENERAL,VBA,Gas Cylinder,39617,258.0,39875,19.80726722,312571.0
Maharashtra,24,Sindkhed Raja,5 SHIVSHANKAR DATTATRAY WAYAL,MALE,32.0,GENERAL,BSP,Elephant,1311,4.0,1315,0.653205176,312571.0
Maharashtra,24,Sindkhed Raja,6 BHAGWAT DEVIDAS RATHOD,MALE,28.0,GENERAL,IND,Television,916,6.0,922,0.457988724,312571.0
Maharashtra,24,Sindkhed Raja,7 SHRIKRUSHNA UTTAM DOLAS,MALE,28.0,GENERAL,IND,Helicopter,788,1.0,789,0.391923106,312571.0
Maharashtra,24,Sindkhed Raja,8 Rajendra Uttamrao Shingne,MALE,50.0,GENERAL,IND,Ring,643,0.0,643,0.319399945,312571.0
Maharashtra,24,Sindkhed Raja,9 Pravin Kumar Shriram More,MALE,29.0,SC,IND,Kettle,621,1.0,622,0.308968532,312571.0
Maharashtra,24,Sindkhed Raja,10 BHAI VIKAS NANDVE,MALE,27.0,SC,IND,Cup & Saucer,615,0.0,615,0.305491394,312571.0
Maharashtra,24,Sindkhed Raja,11 Eknath Narendra Deshmukh,MALE,33.0,GENERAL,IND,Tractor Chalata Kissan,451,3.0,454,0.225517224,312571.0
Maharashtra,25,Mehkar ,1 Sanjay Bhaskar Raymulkar,MALE,51.0,SC,SHS,Bow and Arrow,111024,1014.0,112038,64.0890994,293549.0
Maharashtra,25,Mehkar ,2 Adv.Anant Sakharam Wankhede,MALE,53.0,SC,INC,Hand,49592,244.0,49836,28.50768808,293549.0
Maharashtra,25,Mehkar ,3 Aabarao Shriram Wagh,MALE,39.0,SC,VBA,Gas Cylinder,8008,42.0,8050,4.604841662,293549.0
Maharashtra,25,Mehkar ,5 Anil Devrao Khadse,MALE,42.0,SC,BSP,Elephant,1398,13.0,1411,0.807134358,293549.0
Maharashtra,25,Mehkar ,6 Manwatkar Laxman Krishnaji,MALE,66.0,SC,IND,Trumpet,1238,2.0,1240,0.709317225,293549.0
Maharashtra,26,Khamgaon,1 AKASH PANDURANG FUNDKAR,MALE,36.0,GENERAL,BJP,Lotus,90167,590.0,90757,45.79731646,280436.0
Maharashtra,26,Khamgaon,2 DNYANESHWAR PURUSHOTTAM PATIL,MALE,50.0,GENERAL,INC,Hand,73464,325.0,73789,37.2350142,280436.0
Maharashtra,26,Khamgaon,3 VASATKAR SHARAD SUKHDEV,MALE,64.0,GENERAL,VBA,Gas Cylinder,25839,118.0,25957,13.09828381,280436.0
Maharashtra,26,Khamgaon,5 Adv. DILIP MANOHAR BHAGAT,MALE,46.0,SC,BSP,Elephant,1422,2.0,1424,0.718571335,280436.0
Maharashtra,26,Khamgaon,6 MOHMMED AZHAR MOHMMAD SHAUKAT,MALE,40.0,GENERAL,TPSTP,Kettle,1293,1.0,1294,0.652971424,280436.0
Maharashtra,26,Khamgaon,7 AZMATULLAH KHAN RAHEMATULLAH KHAN,MALE,46.0,GENERAL,IND,Boat with Man and Sail,913,1.0,914,0.461217837,280436.0
Maharashtra,26,Khamgaon,8 SHABBIRKHAN GULSHERKHAN,MALE,57.0,GENERAL,IND,Television,679,0.0,679,0.342633382,280436.0
Maharashtra,26,Khamgaon,9 BHIMRAO HARISHCHANDRA GAWAI,MALE,42.0,SC,IND,Almirah,373,0.0,373,0.188221284,280436.0
Maharashtra,26,Khamgaon,10 UDDHAO ONKAR ATOLE,MALE,62.0,GENERAL,IND,Iron,357,0.0,357,0.180147448,280436.0
Maharashtra,26,Khamgaon,11 SHYAM BANSILAL SHARMA,MALE,51.0,GENERAL,IND,Spanner,339,1.0,340,0.171568998,280436.0
Maharashtra,26,Khamgaon,12 AKASH DEVIDAS GAWAI,MALE,26.0,SC,IND,Helicopter,216,1.0,217,0.10950139,280436.0
Maharashtra,26,Khamgaon,13 RAMESH KESHAORAO KHIRADKAR,MALE,51.0,SC,IND,BUCKET,197,0.0,197,0.099409096,280436.0
Maharashtra,27,Jalgaon (Jamod),1 Kute Dr. Sanjay Shriram,MALE,50.0,GENERAL,BJP,Lotus,102188,547.0,102735,50.42530321,289736.0
Maharashtra,27,Jalgaon (Jamod),2 Dr. Swati Sandeep Wakekar,FEMALE,36.0,GENERAL,INC,Hand,67093,411.0,67504,33.13291155,289736.0
Maharashtra,27,Jalgaon (Jamod),3 Sangitrao Bhaskarrao Bhongal,MALE,44.0,GENERAL,VBA,Gas Cylinder,29887,98.0,29985,14.71750345,289736.0
Maharashtra,27,Jalgaon (Jamod),5 Ramesh Dattu Nawthale,MALE,52.0,GENERAL,BSP,Elephant,1276,5.0,1281,0.628751773,289736.0
Maharashtra,28,Akot,1 Prakash Gunwantrao Bharsakale,MALE,67.0,GENERAL,BJP,Lotus,48299,287.0,48586,26.56206435,285150.0
Maharashtra,28,Akot,2 Adv. Santosh Vasant Rahate,MALE,44.0,GENERAL,VBA,Gas Cylinder,41139,187.0,41326,22.59300768,285150.0
Maharashtra,28,Akot,3 Anil Manikrao Gawande,MALE,45.0,GENERAL,IND,Bat,28015,168.0,28183,15.40770303,285150.0
Maharashtra,28,Akot,4 Bodkhe Sanjay Ramdas,MALE,47.0,GENERAL,INC,Hand,27501,178.0,27679,15.13216521,285150.0
Maharashtra,28,Akot,5 Tushar Najukrao Pundkar,MALE,33.0,GENERAL,PHJSP,Cup & Saucer,23872,62.0,23934,13.08476615,285150.0
Maharashtra,28,Akot,6 Ramkrushna Laxman Dhigar,MALE,35.0,ST,IND,Cot,3814,3.0,3817,2.086761611,285150.0
Maharashtra,28,Akot,7 Abdul Sadique Abdul Khalique,MALE,58.0,GENERAL,IND,Spanner,2942,5.0,2947,1.611130853,285150.0
Maharashtra,28,Akot,8 Gajanan Shantaram Tayade,MALE,35.0,SC,MPS(T),Trumpet,1287,1.0,1288,0.704152202,285150.0
Maharashtra,28,Akot,10 Ravindra Madhukar Phate,MALE,43.0,GENERAL,MNS,Railway Engine,788,4.0,792,0.432988,285150.0
Maharashtra,28,Akot,11 Santosh Suryabhan Deulkar,MALE,44.0,GENERAL,PPID,Black Board,776,1.0,777,0.42478747,285150.0
Maharashtra,28,Akot,12 Vijay VIitthalrao Kogade,MALE,52.0,GENERAL,IND,Table,655,0.0,655,0.358089823,285150.0
Maharashtra,28,Akot,13 Amol Motiram Vyavahare,MALE,32.0,GENERAL,VMP,Television,597,3.0,600,0.328021212,285150.0
Maharashtra,28,Akot,14 Mahadev Vishram Wankhade,MALE,75.0,SC,IND,Helicopter,361,1.0,362,0.197906131,285150.0
Maharashtra,28,Akot,15 Ashok Kisanrao Thorat,MALE,50.0,SC,IND,Tiller,320,0.0,320,0.174944646,285150.0
Maharashtra,28,Akot,16 Waman Baldev Sarkate,MALE,65.0,SC,BSP,Elephant,316,1.0,317,0.17330454,285150.0
Maharashtra,28,Akot,17 Jitendra Basavant Sable,MALE,35.0,GENERAL,IND,Road Roller,270,0.0,270,0.147609545,285150.0
Maharashtra,28,Akot,18 Pramod Ramchandra Khandare,MALE,48.0,SC,IND,Auto- Rickshaw,205,0.0,205,0.112073914,285150.0
Maharashtra,29,Balapur,1 Nitinkumar Bhikanrao Tale,MALE,46.0,GENERAL,SHS,Bow and Arrow,68945,398.0,69343,35.47990974,295885.0
Maharashtra,29,Balapur,2 Dr. Dhairyavardhan Haribhau Pundkar,MALE,48.0,GENERAL,VBA,Gas Cylinder,50284,271.0,50555,25.86687679,295885.0
Maharashtra,29,Balapur,3 Dr. Rahman Khan Haji Kale Khan,MALE,55.0,GENERAL,AIMIM,Kite,44313,194.0,44507,22.77236841,295885.0
Maharashtra,29,Balapur,4 Sangram Gulabrao Gawande,MALE,34.0,GENERAL,NCP,Clock,16329,168.0,16497,8.440824179,295885.0
Maharashtra,29,Balapur,5 Dudhe Tukaram Ukarda,MALE,53.0,GENERAL,SWP,Bat,6229,33.0,6262,3.204003213,295885.0
Maharashtra,29,Balapur,7 Atharkha Afasar khan,MALE,47.0,GENERAL,BMUP,Cot,1084,3.0,1087,0.556172388,295885.0
Maharashtra,29,Balapur,8 Vinod Lalsing Jadhav,MALE,38.0,GENERAL,IND,Cup & Saucer,1073,2.0,1075,0.55003249,295885.0
Maharashtra,29,Balapur,9 Ashwajit Kashiram Sirsat,MALE,40.0,SC,IND,Table,730,0.0,730,0.373510435,295885.0
Maharashtra,29,Balapur,10 Varsha Sanjay Bagade,FEMALE,39.0,GENERAL,IND,Laptop,696,9.0,705,0.360718982,295885.0
Maharashtra,29,Balapur,11 Dinkar Suryabhan Ranbavale,MALE,52.0,SC,MPS(T),Trumpet,683,0.0,683,0.349462503,295885.0
Maharashtra,29,Balapur,12 Shaikh Kalim Shaikh Majid,MALE,29.0,GENERAL,BSP,Elephant,601,6.0,607,0.310576485,295885.0
Maharashtra,29,Balapur,13 Sunita Sudhakar Wankhade,FEMALE,40.0,SC,PPID,Black Board,572,4.0,576,0.294715083,295885.0
Maharashtra,29,Balapur,14 Raees Ahmad Shaikh Noor,MALE,32.0,GENERAL,IND,Air Conditioner,471,0.0,471,0.240990979,295885.0
Maharashtra,29,Balapur,15 Sachin Ganpat Sharma,MALE,41.0,GENERAL,IND,Tractor Chalata Kissan,329,0.0,329,0.168335525,295885.0
Maharashtra,29,Balapur,16 Nitinkumar Manik Tajane,MALE,41.0,SC,IND,Ganna Kisan,262,1.0,263,0.134566088,295885.0
Maharashtra,30,Akola West,1 Govardhan Mangilal Sharma @ Lalaji,MALE,70.0,GENERAL,BJP,Lotus,72838,424.0,73262,43.23364177,332220.0
Maharashtra,30,Akola West,2 Sajid Khan Mannan Khan,MALE,44.0,GENERAL,INC,Hand,70469,200.0,70669,41.70345104,332220.0
Maharashtra,30,Akola West,3 Madan Bhargad,MALE,56.0,GENERAL,VBA,Gas Cylinder,20563,124.0,20687,12.20788877,332220.0
Maharashtra,30,Akola West,5 Ravindra Ganeshrao Mundhe,MALE,36.0,GENERAL,IND,Cup & Saucer,528,3.0,531,0.313355679,332220.0
Maharashtra,30,Akola West,6 Dhananjay Pralhadrao Nalat,MALE,49.0,GENERAL,BSP,Elephant,510,2.0,512,0.302143329,332220.0
Maharashtra,30,Akola West,7 Janardan Narayanrao Kanade,MALE,70.0,GENERAL,RSSDP,Tiller,481,1.0,482,0.284439619,332220.0
Maharashtra,30,Akola West,8 Pro. Suman Madhukar Tirpude,FEMALE,67.0,SC,PPID,Black Board,246,5.0,251,0.148121046,332220.0
Maharashtra,30,Akola West,9 Shakti Das Kharare,MALE,34.0,SC,BMUP,Cot,244,0.0,244,0.14399018,332220.0
Maharashtra,30,Akola West,10 Rahul Ashok Jadhao,MALE,39.0,SC,IND,Spanner,201,0.0,201,0.118614862,332220.0
Maharashtra,31,Akola East,1 Randhir Pralhadrao Sawarkar,MALE,45.0,GENERAL,BJP,Lotus,99758,717.0,100475,51.96830438,344835.0
Maharashtra,31,Akola East,2 Bhade Haridas Pandhari,MALE,62.0,GENERAL,VBA,Gas Cylinder,75263,489.0,75752,39.18092056,344835.0
Maharashtra,31,Akola East,3 Vivek Ramrao Paraskar,MALE,59.0,GENERAL,INC,Hand,9444,89.0,9533,4.930717548,344835.0
Maharashtra,31,Akola East,5 Prafulla Alis Prashant Sahebrao Bharsakal,MALE,44.0,GENERAL,SBBGP,Sewing Machine,824,9.0,833,0.430849441,344835.0
Maharashtra,31,Akola East,6 Ajabrao Ramrao Tale,MALE,57.0,GENERAL,IND,Television,743,0.0,743,0.384299081,344835.0
Maharashtra,31,Akola East,7 Priti Pramod Sadanshiv,FEMALE,25.0,SC,RPIS,Cup & Saucer,706,3.0,709,0.366713389,344835.0
Maharashtra,31,Akola East,8 Athawale Sanjay Gopalrao,MALE,47.0,SC,IND,Kettle,627,1.0,628,0.324818066,344835.0
Maharashtra,31,Akola East,9 Harshal Ashok Shirsat,MALE,28.0,SC,BMUP,Cot,615,1.0,616,0.318611351,344835.0
Maharashtra,31,Akola East,10 Sheshrao Bhaurao Khadse,MALE,55.0,GENERAL,BSP,Elephant,478,7.0,485,0.250854716,344835.0
Maharashtra,31,Akola East,11 Mahendra Ramesh Bhojane,MALE,37.0,SC,IND,Bat,430,2.0,432,0.223441727,344835.0
Maharashtra,31,Akola East,12 Nikhil Malti Bhonde,MALE,46.0,SC,PPID,Black Board,298,2.0,300,0.155167866,344835.0
Maharashtra,31,Akola East,13 Anil Bapurao Kaple,MALE,45.0,GENERAL,IND,Spanner,257,1.0,258,0.133444365,344835.0
Maharashtra,31,Akola East,14 Ashok Bhimrao Koltake,MALE,60.0,GENERAL,IND,Throwing a Javelin,193,1.0,194,0.100341887,344835.0
Maharashtra,32,Murtizapur ,1 Harish Marotiappa Pimpale,MALE,42.0,SC,BJP,Lotus,59240,287.0,59527,33.92451088,321817.0
Maharashtra,32,Murtizapur ,2 Awachar Pratibha Prabhakar,FEMALE,52.0,SC,VBA,Gas Cylinder,57399,218.0,57617,32.83599952,321817.0
Maharashtra,32,Murtizapur ,3 Ravikumar Rameshchandra Rathi,MALE,46.0,SC,NCP,Clock,40849,306.0,41155,23.45428537,321817.0
Maharashtra,32,Murtizapur ,4 Rajkumar Narayanrao Nachane,MALE,51.0,SC,PHJSP,Cup & Saucer,8725,39.0,8764,4.994614433,321817.0
Maharashtra,32,Murtizapur ,5 Ashish Shankarappa Bare,MALE,30.0,SC,IND,Spanner,2443,2.0,2445,1.393408522,321817.0
Maharashtra,32,Murtizapur ,7 Ravi Nagorao Meshram,MALE,34.0,SC,BSP,Elephant,846,4.0,850,0.484416051,321817.0
Maharashtra,32,Murtizapur ,8 Gautam Namdeo Kankal,MALE,49.0,SC,MPS(T),Trumpet,785,0.0,785,0.44737247,321817.0
Maharashtra,32,Murtizapur ,9 Milind Arjun Jamnik,MALE,37.0,SC,IND,Sewing Machine,511,1.0,512,0.291789433,321817.0
Maharashtra,32,Murtizapur ,10 Pandurang Moropant Ingale,MALE,65.0,SC,BVA,Whistle,496,3.0,499,0.284380717,321817.0
Maharashtra,32,Murtizapur ,11 Baliram Gonduji Ingle,MALE,68.0,SC,IND,Auto- Rickshaw,488,0.0,488,0.278111803,321817.0
Maharashtra,32,Murtizapur ,12 Pravina Laxman Bhatkar,FEMALE,58.0,SC,BMUP,Cot,485,0.0,485,0.2764021,321817.0
Maharashtra,32,Murtizapur ,13 Sudarshan Pralhad Suradkar,MALE,54.0,SC,PPID,Black Board,431,2.0,433,0.246767235,321817.0
Maharashtra,32,Murtizapur ,14 Rajesh Tulshiram Khade,MALE,44.0,SC,IND,Tractor Chalata Kissan,387,4.0,391,0.222831383,321817.0
Maharashtra,32,Murtizapur ,15 Dipak Ramchandra Ingle,MALE,55.0,SC,IND,Table,293,0.0,293,0.166981062,321817.0
Maharashtra,33,Risod,1 Amit Subhashrao Zanak,MALE,33.0,GENERAL,INC,Hand,69167,708.0,69875,34.01617198,308878.0
Maharashtra,33,Risod,2 Anantrao Vitthalrao Deshmukh,MALE,70.0,GENERAL,IND,Key,67204,530.0,67734,32.97390187,308878.0
Maharashtra,33,Risod,3 Dilip Rambhau Jadhao,MALE,54.0,GENERAL,VBA,Gas Cylinder,34360,115.0,34475,16.78293423,308878.0
Maharashtra,33,Risod,4 Sanap Vishwnath Ashruji,MALE,48.0,GENERAL,SHS,Bow and Arrow,22954,121.0,23075,11.23324749,308878.0
Maharashtra,33,Risod,6 Vishwanath Tukaram Shevale,MALE,64.0,GENERAL,IND,Almirah,1397,8.0,1405,0.683974549,308878.0
Maharashtra,33,Risod,7 Chetan Wamanrao Ingale,MALE,34.0,GENERAL,IND,Spanner,1039,0.0,1039,0.505800396,308878.0
Maharashtra,33,Risod,8 Tasvarkha Gulam Gauskha,MALE,34.0,GENERAL,IND,Bat,988,0.0,988,0.48097285,308878.0
Maharashtra,33,Risod,9 Anil Rangrao Ghuge,MALE,37.0,GENERAL,IND,Helicopter,746,0.0,746,0.363163711,308878.0
Maharashtra,33,Risod,10 Dattarao Bhikaji Dhande,MALE,52.0,SC,AIMIM,Kite,678,1.0,679,0.330547131,308878.0
Maharashtra,33,Risod,11 Prashant Vishnu Bakal,MALE,28.0,GENERAL,IND,Cup & Saucer,650,0.0,650,0.316429507,308878.0
Maharashtra,33,Risod,12 Dr. Prashant Gawande Patil,MALE,46.0,GENERAL,SBBGP,Sewing Machine,639,0.0,639,0.311074546,308878.0
Maharashtra,33,Risod,13 She. Khaja She. Farid,MALE,43.0,GENERAL,BSP,Elephant,594,4.0,598,0.291115146,308878.0
Maharashtra,33,Risod,14 Rajesh Shrikrushna Ambhore,MALE,38.0,SC,BVA,Whistle,596,0.0,596,0.290141517,308878.0
Maharashtra,33,Risod,15 Vijaykumar Wamanrao Ulhamale,MALE,44.0,GENERAL,MNS,Railway Engine,586,0.0,586,0.285273371,308878.0
Maharashtra,33,Risod,16 Dr. Radhakisan Madhukarrao Kshirsagar,MALE,44.0,GENERAL,IND,Tractor Chalata Kissan,486,0.0,486,0.236591908,308878.0
Maharashtra,33,Risod,17 Dr. Rajiv Nandkishor Agrawal,MALE,54.0,GENERAL,IND,Auto- Rickshaw,312,0.0,312,0.151886163,308878.0
Maharashtra,34,Washim ,1 Lakhan Sahadeo Malik,MALE,62.0,SC,BJP,Lotus,65641,518.0,66159,32.0021477,349279.0
Maharashtra,34,Washim ,2 Siddharth Akaramji Deole,MALE,44.0,SC,VBA,Gas Cylinder,52050,414.0,52464,25.37766104,349279.0
Maharashtra,34,Washim ,3 Pendharkar Shashikant Yashwantrao,MALE,51.0,SC,IND,Ring,45072,335.0,45407,21.96407927,349279.0
Maharashtra,34,Washim ,4 Rajani Mahadev Rathod,FEMALE,55.0,SC,INC,Hand,30493,223.0,30716,14.85781177,349279.0
Maharashtra,34,Washim ,5 Dr. Bharat Laxman Nandure,MALE,34.0,SC,CPI,Ears of Corn And Sickle,1651,4.0,1655,0.800549501,349279.0
Maharashtra,34,Washim ,7 Sachin Wamanrao Pattebahadur,MALE,40.0,SC,IND,Whistle,1408,3.0,1411,0.682522868,349279.0
Maharashtra,34,Washim ,8 Mahada Ashru Hiwale,MALE,33.0,SC,VMP,Television,1408,3.0,1411,0.682522868,349279.0
Maharashtra,34,Washim ,9 Bhalerao Dipak Ramesh,MALE,29.0,SC,IND,Auto- Rickshaw,1313,1.0,1314,0.635602444,349279.0
Maharashtra,34,Washim ,10 Rahul Jaikumar Balkhande,MALE,31.0,SC,SBBGP,Sewing Machine,1066,8.0,1074,0.519510673,349279.0
Maharashtra,34,Washim ,11 Santosh Bansi Kodisangat,MALE,38.0,SC,PHJSP,Cup & Saucer,1066,3.0,1069,0.517092095,349279.0
Maharashtra,34,Washim ,12 Bhagwat Sakharam Ranbawale,MALE,47.0,SC,IND,Camera,977,1.0,978,0.473073965,349279.0
Maharashtra,34,Washim ,13 Dilip Pandurang Bhojraj,MALE,55.0,SC,BSP,Elephant,840,6.0,846,0.409223491,349279.0
Maharashtra,34,Washim ,14 Saurabh Ravindra Gaikwad,MALE,25.0,SC,BMUP,Cot,737,1.0,738,0.356982194,349279.0
Maharashtra,35,Karanja,1 PATNI RAJENDRA SUKHANAND,MALE,55.0,GENERAL,BJP,Lotus,72830,375.0,73205,39.28529263,301654.0
Maharashtra,35,Karanja,2 DAHAKE PRAKASH UTTAMRAO,MALE,66.0,GENERAL,NCP,Clock,49882,599.0,50481,27.090511,301654.0
Maharashtra,35,Karanja,3 MO. YUSUF MO. SHAFI PUNJANI,MALE,44.0,GENERAL,BSP,Elephant,41752,155.0,41907,22.48929388,301654.0
Maharashtra,35,Karanja,4 DR. RAM SHESHRAO CHAVHAN,MALE,44.0,GENERAL,VBA,Gas Cylinder,12419,74.0,12493,6.704339333,301654.0
Maharashtra,35,Karanja,5 DR. SUBHASH PANDURANG RATHOD,MALE,56.0,GENERAL,MNS,Railway Engine,2148,12.0,2160,1.159158966,301654.0
Maharashtra,35,Karanja,6 DIGAMBAR NARENDRA CHAVHAN,MALE,32.0,GENERAL,IND,SHIP,1811,5.0,1816,0.974552168,301654.0
Maharashtra,35,Karanja,8 ANNASAHEB UTTAM RODGE,MALE,58.0,SC,IND,Television,566,0.0,566,0.303742581,301654.0
Maharashtra,35,Karanja,9 VINOD PANJABRAO NANDAGAVALI,MALE,32.0,SC,IND,Spanner,495,0.0,495,0.265640596,301654.0
Maharashtra,35,Karanja,10 ADESH RAMBHAU GAWAI,MALE,44.0,SC,BMUP,Cot,407,5.0,412,0.22109884,301654.0
Maharashtra,35,Karanja,11 MANISH DAMODAR MODAK,MALE,43.0,GENERAL,PHJSP,Cup & Saucer,408,0.0,408,0.218952249,301654.0
Maharashtra,35,Karanja,12 KARIM SATTAR SHEIKH,MALE,32.0,GENERAL,RUC,Whistle,369,0.0,369,0.19802299,301654.0
Maharashtra,35,Karanja,13 CO. RAMKRUSHNA PUNDLIKRAO SAWAKE,MALE,44.0,GENERAL,CPIM,Tractor Chalata Kissan,278,0.0,278,0.149188052,301654.0
Maharashtra,35,Karanja,14 MANIK MAHADEVRAO PAWADE,MALE,46.0,GENERAL,SBBGP,Sewing Machine,263,1.0,264,0.141674985,301654.0
Maharashtra,35,Karanja,15 PURUSHOTTAM NAGOJI THOMBE,MALE,52.0,GENERAL,RPIR,Bat,188,1.0,189,0.10142641,301654.0
Maharashtra,35,Karanja,16 MURLIDHAR LALSING PAWAR,MALE,60.0,GENERAL,VINPA,Battery torch,157,0.0,157,0.084253684,301654.0
Maharashtra,36,Dhamamgaon railway,1 ADSAD PRATAP ARUNBHAU,MALE,41.0,GENERAL,BJP,Lotus,90393,439.0,90832,43.29043942,314698.0
Maharashtra,36,Dhamamgaon railway,2 JAGTAP VIRENDRA WALMIKRAO,MALE,56.0,GENERAL,INC,Hand,80978,335.0,81313,38.75369364,314698.0
Maharashtra,36,Dhamamgaon railway,3 VISHWAKARMA NILESH TARACHAND,MALE,39.0,GENERAL,VBA,Gas Cylinder,23700,79.0,23779,11.33304737,314698.0
Maharashtra,36,Dhamamgaon railway,4 PRAVIN DINKARRAO GHUIKHEDKAR,MALE,52.0,GENERAL,IND,Bat,2662,6.0,2668,1.271566104,314698.0
Maharashtra,36,Dhamamgaon railway,5 ABHIJIT PRAVIN DHEPE,MALE,44.0,GENERAL,IND,Auto- Rickshaw,2547,6.0,2553,1.21675722,314698.0
Maharashtra,36,Dhamamgaon railway,6 SAVITA BHIMRAO KATAKTALWARE,FEMALE,35.0,SC,BSP,Elephant,2188,8.0,2196,1.046611381,314698.0
Maharashtra,36,Dhamamgaon railway,7 FIROZ PATHAN,MALE,38.0,GENERAL,IND,Television,1030,0.0,1030,0.490896959,314698.0
Maharashtra,36,Dhamamgaon railway,8 MAROTI NAMADEV SAHARE,MALE,46.0,SC,IND,Key,987,1.0,988,0.470879802,314698.0
Maharashtra,36,Dhamamgaon railway,9 SHAILESH DIWAKAR ROHANKAR,MALE,40.0,GENERAL,IND,Truck,842,1.0,843,0.401772948,314698.0
Maharashtra,36,Dhamamgaon railway,11 VISHAL UTTAMRAO GHADGE,MALE,29.0,GENERAL,ABHM,COMPUTER,418,0.0,418,0.199218378,314698.0
Maharashtra,36,Dhamamgaon railway,12 CHANDRDEEP ALIAS NANASAHEB SHANKARRAO DONGARE,MALE,59.0,SC,IND,Gas Stove,404,1.0,405,0.193022591,314698.0
Maharashtra,36,Dhamamgaon railway,13 SONWANE AWADHUT VISHWANATH,MALE,31.0,ST,IND,Ring,249,0.0,249,0.118673148,314698.0
Maharashtra,36,Dhamamgaon railway,14 CHAUDHARI WASUDEO KASHINATHRAO,MALE,62.0,GENERAL,JANADIP,Cup & Saucer,247,0.0,247,0.11771995,314698.0
Maharashtra,36,Dhamamgaon railway,15 NILAM DEVIDAS RANGARKAR,MALE,45.0,SC,IND,Tractor Chalata Kissan,239,0.0,239,0.113907159,314698.0
Maharashtra,36,Dhamamgaon railway,16 SUNITA VIJAY RAIBOLE,FEMALE,50.0,SC,PPID,Black Board,235,0.0,235,0.112000763,314698.0
Maharashtra,36,Dhamamgaon railway,17 GAURAV SUDHAKARRAO SAWALAKHE,MALE,30.0,GENERAL,IND,Hat,229,0.0,229,0.109141169,314698.0
Maharashtra,36,Dhamamgaon railway,18 UTTAMRAO JUNGLUJI GAWAI,MALE,74.0,GENERAL,RP(K),Spanner,229,0.0,229,0.109141169,314698.0
Maharashtra,36,Dhamamgaon railway,19 DESHMUKH PRAVINYA PRAMODRAO,MALE,27.0,GENERAL,IND,Sewing Machine,222,2.0,224,0.106758174,314698.0
Maharashtra,36,Dhamamgaon railway,20 KHOBRAGADE HARSHWARDHAN BALIRAMJI,MALE,37.0,SC,BVA,Whistle,220,2.0,222,0.105804976,314698.0
Maharashtra,36,Dhamamgaon railway,21 SANDEEP BABULAL MESHRAM,MALE,32.0,SC,IND,Ganna Kisan,133,0.0,133,0.063387666,314698.0
